bech32_address,tx_count,received_sum_ada,sent_sum_ada,received_sum_gens,sent_sum_gens,received_sum_milk,sent_sum_milk,received_sum_min,sent_sum_min,received_sum_wrt,sent_sum_wrt,received_sum_sundae,sent_sum_sundae,received_token_count,sent_token_count,hex_address,gens_balance,milk_balance,min_balance,wrt_balance,sundae_balance,token_num,ada_balance
addr1q945rfg659h650yxr05zt26grv32ttruwg5ap2ngdnl625jtaqpdnxkv0nj9vj2l7jvftx0ka3xcucytems4knqje8aszmlv4k,17,18.607388,5.578482,0.0,0.0,0.0,0.0,0.0,0.0,133334.0,0.0,0.0,0.0,9,2,016b41a51aa16faa3c861be825ab481b22a5ac7c7229d0aa686cffa5524be802d99acc7ce456495ff4989599f6ec4d8e608bcee15b4c12c9fb,0.0,0.0,0.0,133334.0,0.0,7,13.028906
addr1q872pu9sp3ky28v7eaxlxqtxpr72kdch4u6gx9kw632hjedzr46yss7t0t9wnefx8l3nk4pdk6r4ppf4psdf86cdnleqsywmdd,80,54633.64374,54527.169994,0.0,0.0,0.0,0.0,0.0,0.0,1044455.679987,917668.31932,0.0,0.0,8,8,01fca0f0b00c6c451d9ecf4df3016608fcab3717af348316ced4557965a21d744843cb7acae9e5263fe33b542db6875085350c1a93eb0d9ff2,0.0,0.0,0.0,126787.360667,0.0,3,106.473746
addr1q8txcm0p9lvkdu9427l50yup4rx9j4yjmdjpgaf0w8y52vdxwl52ag3agfduecyfuyjze09u53nw3e2vef7rptnahsyqm0r0k5,67,978866.398471,978865.002031,0.0,0.0,0.0,0.0,0.0,0.0,884435.479118,758853.687428,0.0,0.0,12,12,01d66c6de12fd966f0b557bf479381a8cc595492db6414752f71c94531a677e8aea23d425bcce089e1242cbcbca466e8e54cca7c30ae7dbc08,0.0,0.0,0.0,125581.79169,0.0,2,1.39644
addr1q825p6fm8syhpyu8jvm6r99eps075t8q70cgpl465jn7725qgrnjhxwpzutalr94e2puggzu4k3z77gufu7u0kyh32rqhswvh3,245,52969.553077,52856.344553,0.0,0.0,1000.0,1000.0,454398.957782,437336.155849,1169328.56196,1049661.140809,15566.992037,15566.992037,43,41,01d540e93b3c097093879337a194b90c1fea2ce0f3f080febaa4a7ef2a8040e72b99c11717df8cb5ca83c4205cada22f791c4f3dc7d8978a86,0.0,0.0,17062.801933,119667.421151,0.0,32,113.208524
addr1qyrqlh5sd4legk7cn8wgsvv3qdq0ttlg8kn02ah6n5qypgdzvtgdndcfurvfr0v7fm0k9jssauk43cg9juduqqjyusrqujgvgj,90,21881.463257,20547.773998,0.0,0.0,0.0,0.0,0.0,0.0,246235.203771,126735.203771,0.0,0.0,16,16,01060fde906d7f945bd899dc8831910340f5afe83da6f576fa9d0040a1a262d0d9b709e0d891bd9e4edf62ca10ef2d58e105971bc00244e406,0.0,0.0,0.0,119500.0,0.0,4,1333.689259
addr1q8e55dkpn88jsj0nxkm2qmtyct38dw5aqhuhxq055crrfzh8gk9v3trshh3fz6geq8889vgd2twhfmehxug9kj5fkg6st7a6he,5,55.13337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103571.42857,0.0,0.0,0.0,3,0,01f34a36c199cf2849f335b6a06d64c2e276ba9d05f97301f4a606348ae7458ac8ac70bde291691901ce72b10d52dd74ef3737105b4a89b235,0.0,0.0,0.0,103571.42857,0.0,3,55.13337
addr1qxjtfqg7p6sqdq4y5g24j6uwe58hd9huawd3wjtsn3804qu6xr2h8d3t0evp50sa3ywvz354vk28v7zqwta8fdtlq7tsudg8kd,1344,17612112.328537,17591061.728541,0.0,0.0,0.0,0.0,4787692.718838001,4785659.88765,292529.132523,202432.914259,11230730.57171,11230459.894499,141,126,01a4b4811e0ea00682a4a215596b8ecd0f7696fceb9b1749709c4efa839a30d573b62b7e581a3e1d891cc14695659476784072fa74b57f0797,0.0,0.0,2032.831188,90096.218264,270.677211,79,25393.660635
addr1qxax8h8x3rx02kt9j5twtc7q0f7dvsx2g36n33fwtlameapyftds6jfpk63u07g5zcvc5c633yrnhwgpvwaz7q0hz9aswyct85,7,254.72937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89285.714285,0.0,0.0,0.0,3,0,01ba63dce688ccf559659516e5e3c07a7cd640ca447538c52e5ffbbcf4244adb0d4921b6a3c7f91416198a635189073bb90163ba2f01f7117b,0.0,0.0,0.0,89285.714285,0.0,3,254.72937
addr1qy9apllptwumct5nacjums9yfw9lhun4dae0tpxl77433j5h8v2wz7h2j62q3vkylr23n0ks6kd7c0e6ph4wzcf7aa4q0qskxc,35,2923338.809156,2673098.741992,191229.763225,164229.763225,0.0,0.0,5.6e-05,4.8e-05,612740.50663,525206.14854,0.0,0.0,15,9,010bd0ffe15bb9bc2e93ee25cdc0a44b8bfbf2756f72f584dff7ab18ca973b14e17aea969408b2c4f8d519bed0d59bec3f3a0deae1613eef6a,27000.0,0.0,8e-06,87534.35809,0.0,12,250240.067164
addr1q9vqq7f788euldl902ykhf0ldgazfrynfdskkxz6wf8hx4htf8awy7ny99gr3anv5dm52f2vh848wkn9sq6c47r3luuq4endv4,1,29226.46614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80000.543899,0.0,0.0,0.0,108,0,015800793e39f3cfb7e57a896ba5ff6a3a248c934b616b185a724f7356eb49fae27a64295038f66ca37745254cb9ea775a6580358af871ff38,0.0,0.0,0.0,80000.543899,0.0,108,29226.46614
addr1qxac9hfu5mm4wqmpq3lmtgjf44rtd6u5n29ln8tgajj6zk852z40l6l4djrmm2x4sy9gtp6y8ds4rhufuzjkue3kkzuqu8m7nu,2022,6711897.07224,6649637.944291,177682.573056,163156.37247,63010.0,63010.0,978602.902272,978602.902272,304227.371121,224842.929801,10815171.519665,10815171.519665,215,214,01bb82dd3ca6f7570361047fb5a249ad46b6eb949a8bf99d68eca5a158f450aaffebf56c87bda8d5810a8587443b6151df89e0a56e6636b0b8,14526.200586,0.0,0.0,79384.44132,0.0,55,62259.127949
addr1q8qzjtv5yhjqh67dxp9shp7053yld3kvtgz4mzytznh0e3whcyqzczekckejldyhnc050c7f62k9hsu3ue4ex5glwq9shycpkc,626,575553.610643,575534.372409,0.0,0.0,0.0,0.0,4954.766317,4954.766317,125271.67642,46836.94239,2816091.99254,2429434.37037,28,28,01c0292d9425e40bebcd304b0b87cfa449f6c6cc5a055d888b14eefcc5d7c1002c0b36c5b32fb4979e1f47e3c9d2ac5bc391e66b93511f700b,0.0,0.0,0.0,78434.73403,386657.62217,12,19.238234
addr1q9kmecv26jt2gpge9s67ytr7fm5g464xp2c8djygnggkq3wwm9luxvkchlhh7u604z37ya9h0hg5pnl0cu2uf3h368dqllteg4,20,19101.6796,16786.234771,0.0,0.0,0.0,0.0,0.0,0.0,617122.145018,538817.133249,0.0,0.0,4,4,016dbce18ad496a405192c35e22c7e4ee88aeaa60ab076c8889a116045ced97fc332d8bfef7f734fa8a3e274b77dd140cfefc715c4c6f1d1da,0.0,0.0,0.0,78305.011769,0.0,3,2315.444829
addr1q92r6hsmk03nlg28g06ea6qydnmnkwmg0wn32kt3ruchdf9h5jupchf8pq790x7ypxp4prm6zeg3yemncklh9hdw5s6qnhv6cm,22,4840.965089,4822.736982,0.0,0.0,0.0,0.0,18284.26909,9142.134545,81113.866376,6824.690238,0.0,0.0,2,2,01543d5e1bb3e33fa14743f59ee8046cf73b3b687ba71559711f3176a4b7a4b81c5d27083c579bc40983508f7a1651126773c5bf72ddaea434,0.0,0.0,9142.134545,74289.176138,0.0,2,18.228107
addr1qy0ana2k90n2930u20kdrzdsqy5jllmu64ju8fzvckp403a2g2lshtsllltedpltd6crfl89duts7ws7sa8k58nxf49qsal4ds,8,13696.572019,12181.280839,0.0,0.0,0.0,0.0,0.0,0.0,72207.0,0.0,0.0,0.0,1,0,011fd9f5562be6a2c5fc53ecd189b001292fff7cd565c3a44cc58357c7aa42bf0bae1fffd79687eb6eb034fce56f170f3a1e874f6a1e664d4a,0.0,0.0,0.0,72207.0,0.0,1,1515.29118
addr1qxsnwpf74wngtl3zcyckvehsgtx6u88j40szmyh0q4dszqrkx720a3gfuwnt88rfc6ay33etrppluul5qslmpcrfth6qn7auzz,1560,391288.683246,391264.905028,210381.217847,194899.37059,9169.0,9169.0,3884603.518231,3882603.015819,4389502.942326,4317639.050534,12796738.034306,12674899.062855,101,101,01a137053eaba685fe22c1316666f042cdae1cf2abe02d92ef055b0100763794fec509e3a6b39c69c6ba48c72b1843fe73f4043fb0e0695df4,15481.847257,0.0,2000.502412,71863.891792,121838.971451,67,23.778218
addr1qx5t2ra8l7ytdf7stwxcynlm9ymftcfs204mrkckvyg2j4qw5plvghmfj88tjj9j9yjptf4wfh9ykwldw4rpuv5jwwcqq6d5dv,2260,145484584.644921,144955991.394076,541028.522359,491748.65669,241493.0,241493.0,31643539.709707,31643539.709707,555597.60214,483882.543831,627793.86013,525998.834203,1196,1181,01a8b50fa7ff88b6a7d05b8d824ffb293695e13053ebb1db166110a9540ea07ec45f6991ceb948b2292415a6ae4dca4b3bed75461e329273b0,49279.865669,0.0,0.0,71715.058309,101795.025927,1091,528593.250845
addr1qxrlynj0cjsn9pscey7g73znskqx9mceltv6pkn2tzyhc0qujlpay6j9jtvkznumpp75d6r04xajge78ps44qzrs73kq8qw62e,4401,2388045.818776,2388014.910415,38301.095629,38301.095629,0.0,0.0,0.040052,0.039996,5521756.360357,5451756.360357,0.0,0.0,84,84,0187f24e4fc4a1328618c93c8f4453858062ef19fad9a0da6a58897c3c1c97c3d26a4592d9614f9b087d46e86fa9bb2467c70c2b500870f46c,0.0,0.0,5.6e-05,70000.0,0.0,30,30.908361
addr1q80fpu3v8n8wctwcj5mmmxnevt3cd684mr9fl9f34mhnyv4e74g7v8tpz348epsjgdfjz586wj7q78lguagfg2q5jasq8nfpst,303,1097244.634908,1097215.472996,552832.443682,515544.487393,83.0,78.0,1583824.378381,1518789.5018,1982190.766086,1913742.30189,0.0,0.0,32,22,01de90f22c3cceec2dd89537bd9a7962e386e8f5d8ca9f9531aeef3232b9f551e61d61146a7c861243532150fa74bc0f1fe8e7509428149760,37287.956289,5.0,65034.876581,68448.464196,0.0,25,29.161912
addr1q8wf5tq0qehc2tsnvg78la9tjqja0fgec73408g3zkr8w44l0c40057n43ykp9ry4pfuh2g8kplk82m6teynjsz47j9sex6gy5,44,4131047.657382,4120903.549984,58933.432625,0.0,0.0,0.0,3321212.008887,3321212.008887,70200.209962,2694.962953,2068511.863835,1654764.542431,44,20,01dc9a2c0f066f852e13623c7ff4ab9025d7a519c7a3579d1115867756bf7e2af7d3d3ac49609464a853cba907b07f63ab7a5e49394055f48b,58933.432625,0.0,0.0,67505.247009,413747.321404,36,10144.107398
addr1qxhweu3qde66w263exa3yvmkt9php5vmt32et5jpqxezp29vjtzr0scddmgsu5nakvc4zqepl3ef6anvwdchakshs7fq85pne0,43,240008.545902,238516.116223,0.0,0.0,0.0,0.0,0.0,0.0,84459.111653,18042.946328,0.0,0.0,37,33,01aeecf2206e75a72b51c9bb123376594370d19b5c5595d24101b220a8ac92c437c30d6ed10e527db331510321fc729d766c73717eda178792,0.0,0.0,0.0,66416.165325,0.0,8,1492.429679
addr1q85cva9jc85g3fg6u7663tz7483gaf0fgu2lck2synv898kctf55mcg3ctmulqa7tx9ktqqkyv80germx62g8tpt884shyw3kx,5,55.13337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64285.714285,0.0,0.0,0.0,3,0,01e98674b2c1e888a51ae7b5a8ac5ea9e28ea5e94715fc595024d8729ed85a694de111c2f7cf83be598b658016230ef4647b369483ac2b39eb,0.0,0.0,0.0,64285.714285,0.0,3,55.13337
addr1q9n2rcqdakfap85hcaqkn0j52py5ellh5qxppzvemax4c686dlav8etntmdytadxs7ts00ufhvf2900zfv0hsx48t7gs8gwwxw,2703,62902923.124244,61657620.714187,0.0,0.0,990.0,990.0,4676934.949719,4176452.301292,180304.087799,116949.175415,2363882.279347,2363882.279347,149,149,0166a1e00ded93d09e97c74169be5450494cfff7a00c108999df4d5c68fa6ffac3e5735eda45f5a6879707bf89bb12a2bde24b1f781aa75f91,0.0,0.0,500482.648427,63354.912384,0.0,30,1245302.410057
addr1qytm9sn373r74nq6yzaz4jvm6lewvr9v7jwq4jxp9aqxsy9ll53s9w34cs35z20cz896y868k0pphe82nm72nhlvqndqsz80a6,295,17127.10875,13105.2328,1018.638059,1018.638059,0.0,0.0,15931.93651,15931.93651,225294.919983,164794.884312,3874603.43893,3621602.530263,93,88,0117b2c271f447eacc1a20ba2ac99bd7f2e60cacf49c0ac8c12f406810bffd2302ba35c4234129f811cba21f47b3c21be4ea9efca9dfec04da,0.0,0.0,0.0,60500.035671,253000.908667,45,4021.87595
addr1q83e3jfpduzld78c29gdlfjwrhc9dn7l9anm49lpzzxulx0l3ameapfr8rd3vu7n60mycy5tpfxmdrdwlkfk5qm0294ssnjdp4,174,32544.958372,32528.91154,0.0,0.0,0.0,0.0,0.0,0.0,626708.424753,566929.423155,880960.291642,783217.259388,12,12,01e398c9216f05f6f8f85150dfa64e1df056cfdf2f67ba97e1108dcf99ff8f779e852338db1673d3d3f64c128b0a4db68daefd936a036f516b,0.0,0.0,0.0,59779.001598,97743.032254,10,16.046832
addr1qykl4fdpp6kf3w0xs8snftf2dklyujh3y5vc908r3uc4fj8m9tekk32g93k27twuvhvkh4qjnxfenhelnas77gv2pm9senxe3z,143,374328.427289,63346.900966,16001.068213,16001.068213,2001.0,0.0,52609.308778,0.0,59400.357094,0.0,10856.884823,0.0,51,1,012dfaa5a10eac98b9e681e134ad2a6dbe4e4af1251982bce38f3154c8fb2af36b45482c6caf2ddc65d96bd412999399df3f9f61ef218a0ecb,0.0,2001.0,52609.308778,59400.357094,10856.884823,50,310981.526323
addr1qyt4nh00hypqu4f74jlrveuxmtyucs6rujf3l4f8q2mvxe73l0mjcx64la8attkqzngzv5ad2zcmyqjprd68uz38wpkq9cw64j,55,48118.223783,47750.22723,0.0,0.0,0.0,0.0,872628.87433,829853.481593,212593.979923,153376.657242,3082960.920515,2682539.93187,42,36,011759ddefb9020e553eacbe366786dac9cc4343e4931fd52702b6c367d1fbf72c1b55ff4fd5aec014d02653ad50b1b202411b747e0a27706c,0.0,0.0,42775.392737,59217.322681,400420.988645,40,367.996553
addr1q8l5ss2aet2ml2e4cwntm00gfpd7n38a7582vju52twlcpq87w9apxda9dnnpqke4ys0447h2kwt6agluk9u4guajkksxald09,304,198126.32175,197036.344102,2189.085018,2188.691731,0.0,0.0,5539.873598,5539.873389,217335.974328,158895.469055,1379.336405,1379.330083,89,87,01ff48415dcad5bfab35c3a6bdbde8485be9c4fdf50ea64b9452ddfc0407f38bd099bd2b673082d9a920fad7d7559cbd751fe58bcaa39d95ad,0.393287,0.0,0.000209,58440.505273,0.006322,70,1089.977648
addr1qxz0z55dymfe493evkfvwwea2pp4jsv859dtw9jd3nljcf65gg7e5aqx6z3hfn9rv89x9x20ccwrwu2veaucrzd2m0xssu8d2u,187,400487.753579,399875.855949,0.0,0.0,0.0,0.0,0.0,0.0,585408.279561,528653.590232,9881.393645,9881.393645,18,18,0184f1528d26d39a96396592c73b3d5043594187a15ab7164d8cff2c2754423d9a7406d0a374cca361ca62994fc61c37714ccf798189aadbcd,0.0,0.0,0.0,56754.689329,0.0,8,611.89763
addr1q946d4f6sap4czl5feglh8lvgz0k9qwup8p4dnrr3lct3pl5snsu7j7v26u2q8fn4pcfmtkh7906lw6ckkmly9ts5ggs666fy2,49,530346.621922,479033.531231,1204.195312,0.0,0.0,0.0,267952.449941,17607.589276,56444.720885,0.0,302244.511742,151414.972756,16,2,016ba6d53a87435c0bf44e51fb9fec409f6281dc09c356cc638ff0b887f484e1cf4bcc56b8a01d33a8709daed7f15fafbb58b5b7f21570a211,1204.195312,0.0,250344.860665,56444.720885,150829.538986,16,51313.090691
addr1qx9zqmxwdcwuz9pg99fn6uhak9s8ndm530h8u0qvefxj3awc58zh6w9xgx0dthzuwca28h88ka9wg9yg36c27p5z66wqghppf2,14,18988.311526,18839.429669,0.0,0.0,0.0,0.0,0.0,0.0,316553.315789,261553.315789,0.0,0.0,2,2,018a206cce6e1dc1142829533d72fdb16079b7748bee7e3c0cca4d28f5d8a1c57d38a6419ed5dc5c763aa3dce7b74ae414888eb0af0682d69c,0.0,0.0,0.0,55000.0,0.0,1,148.881857
addr1q8ayrf3jqmd8reqk6zpmtutd0sczpvdeg2dkt045k9y03nt887e0974ntrvf6fz7rm7resll9cwl9m8mm890e9kz35nqcm2kuw,391,1133328.808339,1083382.154302,0.0,0.0,0.0,0.0,0.0,0.0,700185.131725,648410.407807,0.0,0.0,79,78,01fa41a63206da71e416d083b5f16d7c3020b1b9429b65beb4b148f8cd673fb2f2fab358d89d245e1efc3cc3ff2e1df2ecfbd9cafc96c28d26,0.0,0.0,0.0,51774.723918,0.0,40,49946.654037
addr1q8nql6lma3vn38kwt7jtqc0wh2crcak3rytruxygxme76vqr4r730e2ml4f72367atkvde0agndr0h4ctqwqdjay2p6qv0sykt,26,53958.265121,34164.579692,0.0,0.0,0.0,0.0,0.0,0.0,191585.263158,140219.368421,0.0,0.0,2,1,01e60febfbec59389ece5fa4b061eebab03c76d119163e188836f3ed3003a8fd17e55bfd53e5475eeaecc6e5fd44da37deb8581c06cba45074,0.0,0.0,0.0,51365.894737,0.0,2,19793.685429
addr1qxgwckj0anm5hmsxehhkg8l4naaxunjn9c9dan0q4mw8f2r5r73fsaxaseyhv38knqf7a57zckpzyghsmymu8ga3umqs9qqcsw,2866,12876272.105766,12875724.95748,0.0,0.0,0.0,0.0,10391641.640849,10391632.423378,2963800.467342,2912797.148918,152974.868911,152957.943438,635,633,0190ec5a4fecf74bee06cdef641ff59f7a6e4e532e0adecde0aedc74a8741fa29874dd86497644f69813eed3c2c5822222f0d937c3a3b1e6c1,0.0,0.0,9.217471,51003.318424,16.925473,571,547.148286
addr1q92xt7k5lav893rssky6ya40zztmgasfl78393jh3jylg8axj9dggjeqqvwh9vhnnt5a22x50m7u6pe0l4dcmmzmguts43dq2p,51,338.71036,326.655137,0.0,0.0,0.0,0.0,0.0,0.0,351610.0,301380.0,1540000.0,1320000.0,20,19,015465fad4ff5872c4708589a276af1097b47609ff8f12c6578c89f41fa6915a844b20031d72b2f39ae9d528d47efdcd072ffd5b8dec5b4717,0.0,0.0,0.0,50230.0,220000.0,13,12.055223
addr1q9r7epn40dn9faar2wtr4qw9n0syfa0ztk3d9mm8ncv7wh3jsq9zn4qlqukztg5ew72ccmg4m06w783wgl5tvaf44q3srf4crg,490,111044.974262,110835.6339,2003512.0,2003512.0,0.0,0.0,1066.28,1066.28,4148925.301964,4098790.326832,260346.619667,260346.619585,26,26,0147ec86757b6654f7a353963a81c59be044f5e25da2d2ef679e19e75e32800a29d41f072c25a29977958c6d15dbf4ef1e2e47e8b67535a823,0.0,0.0,0.0,50134.975132,8.2e-05,18,209.340362
addr1qxycvz0c8kadedknj3uwkg7ws9z2rh48lz642xjesz79w9r85jsdfxxxtdd29ep73yy6wnct3dqy4p0ng983xp8gtg3ssgeahp,665,643567.213522,642469.608795,0.0,0.0,0.0,0.0,145218.56873,144713.316658,700000.00105,650000.000975,470031.511489,470031.511424,143,110,01898609f83dbadcb6d39478eb23ce8144a1dea7f8b5551a5980bc571467a4a0d498c65b5aa2e43e8909a74f0b8b404a85f3414f1304e85a23,0.0,0.0,505.252072,50000.000075,0.0,44,26391.542419
addr1qypgvv3x4mhpmkswwy9hmlc7furzhjueuww6tzscqfjp5ery6lvqeee65pufh2axew2u3djllwf9zqe38svqh7c0zj6sga9dsd,1,4.0,0.0,0.0,0.0,0.0,0.0,250000.0,0.0,50000.000048,0.0,250072.536625,0.0,10,0,0102863226aeee1dda0e710b7dff1e4f062bcb99e39da58a1802641a6464d7d80ce73aa0789baba6cb95c8b65ffb925103313c180bfb0f14b5,0.0,0.0,250000.0,50000.000048,250072.536625,10,4.0
addr1q9p8gur26zpqvt0nwpf8f29tdwzcyfjlqh0aq6lczfr0an0jyeww7dflchhkycqxvfzjtp2jmt7uk0fqpv4cs76xzldsxsksag,48,7311.788911,7244.323941,0.0,0.0,0.0,0.0,0.0,0.0,710000.000149,660000.000132,1930601.535136,1780024.698498,8,8,014274706ad082062df3705274a8ab6b8582265f05dfd06bf81246fecdf2265cef353fc5ef6260066245258552dafdcb3d200b2b887b4617db,0.0,0.0,0.0,50000.000017,150576.836638,6,67.46497
addr1qy5zpw28p2s44nlsqfwnrsl60ke9tyxt7u0prxg82lapm78lkucrx4hyp2z03f5emyfx78285fre44axkqnmjjdpgnyqdwlkz6,73,229331.23103,229317.490235,300000.0,200000.0,0.0,0.0,2300000.0,2200000.0,200000.000048,150000.000036,900000.0,650000.0,21,20,012820b9470aa15acff0025d31c3fa7db25590cbf71e11990757fa1df8ffb7303356e40a84f8a699d9126f1d47a2479ad7a6b027b949a144c8,100000.0,0.0,100000.0,50000.000012,250000.0,21,13.740795
addr1qykyx9z7tvyme7e7zulp6x5tna8utwjvlah3zsgsk4xu6e3dwg3u9uaanct6nnsf0xtqe008hyun5u6rmpt7p9r79vtsx0e9ry,101,66377.416225,66346.519578,0.0,0.0,7056.0,7056.0,8875716.690908,7808374.953197,298813.684446,249011.403705,1208749.453995,967250.596551,20,15,012c43145e5b09bcfb3e173e1d1a8b9f4fc5ba4cff6f114110b54dcd662d7223c2f3bd9e17a9ce0979960cbde7b9393a7343d857e0947e2b17,0.0,0.0,1067341.737711,49802.280741,241498.857444,18,30.896647
addr1q858glj7y5rvql42vfcrwhk8xnf2dlxqmn3tufn2jand8z7h2769wuglcejmvpgw4k0vyvcw8qsq2w2cr9394xlpv8lqrdtcyl,6,335520.896492,7.825787,0.0,0.0,0.0,0.0,41588.813866,0.0,48583.699168,0.0,0.0,0.0,3,0,01e8747e5e2506c07eaa6270375ec734d2a6fcc0dce2be266a9766d38bd757b457711fc665b6050ead9ec2330e382005395819625a9be161fe,0.0,0.0,41588.813866,48583.699168,0.0,3,335513.070705
addr1q9g22jn2upqyk7xfnkxw7j6epxgax2av4jsz63ccttfa7gv3lstnmx45rfeua7mxfjg82ehggukvr4wag4jg6e2sntxsa9d25s,1349,393131.039362,391489.655677,30122.846377,30122.805939,0.0,0.0,3543933.580731,3543933.580731,107234.619961,61212.526937,1237975.415187,1237975.415142,100,100,0150a54a6ae0404b78c99d8cef4b590991d32bacaca02d47185ad3df2191fc173d9ab41a73cefb664c907566e8472cc1d5dd45648d65509acd,0.040438,0.0,0.0,46022.093024,4.5e-05,69,1641.383685
addr1qx0ehdr6devqad43hl9wkex24kq48nlpg9c626x505gjtejvn55p86v3ca2cv0qud805n2p6q8eke5kq0zkv3sgd9rnskj3z0y,1,78.132933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44853.0,0.0,3038.865717,0.0,16,0,019f9bb47a6e580eb6b1bfcaeb64caad8153cfe14171a568d47d1125e64c9d2813e991c755863c1c69df49a83a01f36cd2c078acc8c10d28e7,0.0,0.0,0.0,44853.0,3038.865717,16,78.132933
addr1q9wenwlxvlav6m7s8yzlll5kjnnf8sxjjpjrndntvn76agc78lps0vev5nwmawlpzpczp86wqwthkyzvpcnmwe573avsddhyxq,135,27216.094935,27198.767061,0.0,0.0,2651.0,2651.0,0.0,0.0,427128.049314,382370.148869,3271087.583829,3154899.682262,15,14,015d99bbe667facd6fd03905fffe9694e693c0d2906439b66b64fdaea31e3fc307b32ca4ddbebbe11070209f4e03977b104c0e27b7669e8f59,0.0,0.0,0.0,44757.900445,116187.901567,12,17.327874
addr1qxpxgpmtqumnacazpakpamayc09wtf04jg7m0lu9fpzwv4ycvjsgnzyu4s42dentmdtehxnv84rk6tupm369e5je28vqwm7778,2,978.48268,977.1121,0.0,0.0,0.0,0.0,0.0,0.0,44698.149509,0.0,0.0,0.0,2,0,018264076b07373ee3a20f6c1eefa4c3cae5a5f5923db7ff854844e6549864a089889cac2aa6e66bdb579b9a6c3d476d2f81dc745cd25951d8,0.0,0.0,0.0,44698.149509,0.0,2,1.37058
addr1q9pvewp2h0n4e0vwfumw3m80tegyqng5d5u2l7dex6xynmcldafr06nwq4rj9fz265fjttxx4fgt8fa4c2e2q4e9awdqkugk5k,1,9094.282043,0.0,14803.396897,0.0,0.0,0.0,108049.370334,0.0,43918.159562,0.0,29594.143486,0.0,12,0,0142ccb82abbe75cbd8e4f36e8ecef5e50404d146d38aff9b9368c49ef1f6f5237ea6e054722a44ad51325acc6aa50b3a7b5c2b2a05725eb9a,14803.396897,0.0,108049.370334,43918.159562,29594.143486,12,9094.282043
addr1q8qr6x8kq8n9w7xqktzjzy93x83cner976g0jucypduplf5r45gdwwnyexjnasgnz2mgfdtwv83wmswldfnyspgsqkkqnkud2x,44,14384.867689,9069.392568,0.0,0.0,0.0,0.0,0.0,0.0,493819.881147,449923.090833,0.0,0.0,8,4,01c03d18f601e65778c0b2c52110b131e389e465f690f973040b781fa683ad10d73a64c9a53ec11312b684b56e61e2edc1df6a6648051005ac,0.0,0.0,0.0,43896.790314,0.0,7,5315.475121
addr1q9042jxdn0s5are4jxxz99hjtwe40z76st45rtd86rqsrxth000radth4vqq74aljr0d07zcph7tv0wpjw7wjztzrghsu4yg88,7,567.547383,287.0,0.0,0.0,0.0,0.0,163082.0,0.0,43613.0,0.0,290501.0,0.0,61,2,015f5548cd9be14e8f35918c2296f25bb3578bda82eb41ada7d0c10199777bde3eb577ab000f57bf90ded7f8580dfcb63dc193bce909621a2f,0.0,0.0,163082.0,43613.0,290501.0,61,280.547383
addr1qxp46qk7f36y8gusp2nvklsk9083jnecnrf8v0u8s869kvrwky0pm6u5racs4xfqgxfrux75nyhx4ay3ksfjrt3v7v2smcwh5y,621,33668858.263158,33558192.78566,12656.1,12655.88,0.0,0.0,26765.385044,24968.670115,101382.46264,57942.677629,0.0,0.0,128,112,01835d02de4c7443a3900aa6cb7e162bcf194f3898d2763f8781f45b306eb11e1deb941f710a992041923e1bd4992e6af491b41321ae2cf315,0.22,0.0,1796.714929,43439.785011,0.0,73,110665.477498
addr1q9zwaxa54nyf6cfw4kqcrylqkcntyn2je5uxtngfy2h0qwkefhar2ekske8lt8e5edzz6czt9ycy068t84snuxu6ac2s44s4kd,1082,74496627.900026,74004204.143899,0.0,0.0,0.0,0.0,104909119.187754,103601206.556687,17210056.298975,17167682.850822,198561609.861296,193097935.246922,35,35,0144ee9bb4acc89d612ead818193e0b626b24d52cd3865cd0922aef03ad94dfa3566d0b64ff59f34cb442d604b293047e8eb3d613e1b9aee15,0.0,0.0,1307912.631067,42373.448153,5463674.614374,14,492423.756127
addr1qy5ydy8zxm7phllqlgtmcv78yvffuja5x06ve5qzvhhwfrmmyqz38jncuw7v87w4pgxyzgn6g66nx8hxy9mxz8cnwclsvhgffl,168,48115.060669,48107.25499,0.0,0.0,0.0,0.0,342.20559,342.20559,237954.555114,195984.838058,0.0,0.0,13,13,01284690e236fc1bffe0fa17bc33c723129e4bb433f4ccd00265eee48f7b200513ca78e3bcc3f9d50a0c41227a46b5331ee62176611f13763f,0.0,0.0,0.0,41969.717056,0.0,5,7.805679
addr1q8a7u9hl69rgge5tvak6k7qm5hxdu6hz09kt442mq44873xg7cu4q86606yr7majffh8csgr65tdw0zujqe92mskl42sxr6zz8,58,23090.048035,23075.754731,0.0,0.0,0.0,0.0,0.0,0.0,234161.485656,192556.908444,0.0,0.0,38,35,01fbee16ffd14684668b676dab781ba5ccde6ae2796cbad55b056a7f44c8f639501f5a7e883f6fb24a6e7c4103d516d73c5c9032556e16fd55,0.0,0.0,0.0,41604.577212,0.0,32,14.293304
